N_unmapped	35714	35714	35714
N_multimapping	3956119	3956119	3956119
N_noFeature	2573687	37813624	2738349
N_ambiguous	3024207	41740	1365022
ENSG00000223972	1	1	1
ENSG00000227232	67	19	67
ENSG00000243485	0	0	0
ENSG00000237613	0	1	0
ENSG00000268020	0	0	0
ENSG00000240361	0	0	0
ENSG00000186092	0	0	0
ENSG00000238009	0	3	0
ENSG00000239945	0	0	0
ENSG00000233750	7	5	3
ENSG00000237683	149	5	150
ENSG00000268903	1	6	1
ENSG00000269981	0	0	0
ENSG00000239906	17	1	17
ENSG00000241860	22	104	21
ENSG00000222623	1	1	1
ENSG00000241599	0	0	0
ENSG00000228463	1	3	1
ENSG00000241670	0	0	0
ENSG00000237094	3	0	3
ENSG00000250575	0	0	0
ENSG00000233653	3	35	0
ENSG00000224813	0	0	0
ENSG00000235249	2	2	0
ENSG00000269732	0	0	0
ENSG00000256186	0	0	0
ENSG00000236601	0	3	0
ENSG00000236743	0	0	0
ENSG00000236679	0	0	0
ENSG00000231709	0	4	0
ENSG00000235146	0	0	0
ENSG00000239664	0	1	0
ENSG00000230021	0	1	0
ENSG00000223659	0	2	0
ENSG00000225972	67	0	73
ENSG00000225630	3586	2	3611
ENSG00000237973	1869	2	1935
ENSG00000229344	629	1	678
ENSG00000240409	7	1	6
ENSG00000248527	8434	5	8454
ENSG00000198744	417	0	429
ENSG00000268663	0	0	0
ENSG00000185097	0	0	0
ENSG00000229376	1	2	0
ENSG00000224956	7	0	7
ENSG00000235373	3	0	3
ENSG00000223181	0	0	0
ENSG00000240618	4	0	4
ENSG00000229905	0	0	0
ENSG00000228327	14	0	14
ENSG00000237491	12	1	11
ENSG00000230092	9	0	9
ENSG00000269831	1	0	1
ENSG00000240453	0	0	1
ENSG00000177757	0	1	0
ENSG00000225880	4	2	4
ENSG00000228794	327	0	327
ENSG00000230368	0	0	0
ENSG00000234711	1	0	1
ENSG00000269308	0	0	0
ENSG00000272438	0	0	0
ENSG00000230699	0	0	0
ENSG00000241180	0	0	0
ENSG00000223764	1	2	0
ENSG00000187634	0	460	0
ENSG00000268179	0	0	0
ENSG00000188976	4574	5	5032
ENSG00000187961	120	2	118
ENSG00000187583	194	5	210
ENSG00000187642	58	76	2
ENSG00000272512	14	1	14
ENSG00000188290	37	1	37
ENSG00000231702	4	2	2
ENSG00000224969	0	0	0
ENSG00000187608	161	0	161
ENSG00000188157	7316	2	7316
ENSG00000242590	0	0	0
ENSG00000217801	89	17	76
ENSG00000273443	4	4	3
ENSG00000237330	107	0	107
ENSG00000131591	479	15	464
ENSG00000223823	9	0	9
ENSG00000207730	0	0	0
ENSG00000207607	2	0	2
ENSG00000198976	7	0	7
ENSG00000272141	41	0	41
ENSG00000205231	1	1	0
ENSG00000162571	4	0	4
ENSG00000186891	13	1	12
ENSG00000186827	0	1	0
ENSG00000078808	3750	4	3750
ENSG00000176022	555	26	530
ENSG00000184163	108	1	108
ENSG00000260179	2	2	1
ENSG00000160087	1023	2	1021
ENSG00000230415	0	0	0
ENSG00000162572	29	1	29
ENSG00000131584	684	83	687
ENSG00000169972	379	65	528
ENSG00000127054	1953	245	1841
ENSG00000240731	29	20	9
ENSG00000224051	665	2	665
ENSG00000169962	18	17	9
ENSG00000107404	2859	9	2861
ENSG00000162576	89	84	7
ENSG00000175756	1631	4	1628
ENSG00000223663	0	0	0
ENSG00000221978	751	0	751
ENSG00000224870	432	258	456
ENSG00000242485	1712	38	1957
ENSG00000264293	0	0	0
ENSG00000272455	59	0	59
ENSG00000235098	15	1	15
ENSG00000225905	0	0	1
ENSG00000205116	0	0	0
ENSG00000225285	10	0	11
ENSG00000179403	1018	9	1014
ENSG00000215915	156	0	156
ENSG00000160072	1056	1	1055
ENSG00000197785	1260	3	1258
ENSG00000205090	4	1	4
ENSG00000160075	2832	2	2832
ENSG00000215791	0	0	0
ENSG00000215014	2	0	2
ENSG00000236684	0	0	0
ENSG00000228594	42	0	42
ENSG00000272106	34	2	35
ENSG00000197530	382	11	376
ENSG00000189409	0	2	0
ENSG00000248333	737	3	736
ENSG00000272004	0	156	1
ENSG00000189339	1256	6	1413
ENSG00000269737	12	12	1
ENSG00000269227	4	4	0
ENSG00000215914	0	0	0
ENSG00000008128	5	1	5
ENSG00000268575	25	0	41
ENSG00000227775	40	60	2
ENSG00000215790	71	2	69
ENSG00000008130	1780	2	1779
ENSG00000078369	14311	15	14302
ENSG00000231050	0	0	0
ENSG00000169885	0	1	0
ENSG00000178821	80	0	80
ENSG00000142609	1	1	0
ENSG00000233542	14	1	14
ENSG00000187730	7	0	7
ENSG00000226969	1	0	1
ENSG00000067606	815	50	1369
ENSG00000271806	3	195	0
ENSG00000182873	67	38	34
ENSG00000162585	584	385	680
ENSG00000269554	0	69	4
ENSG00000203301	2	0	2
ENSG00000243558	0	0	0
ENSG00000234396	0	1	0
ENSG00000157933	1390	7	1390
ENSG00000116151	28	1	87
ENSG00000272161	0	0	0
ENSG00000269753	0	0	0
ENSG00000269896	13	0	13
ENSG00000238240	0	0	0
ENSG00000272420	0	1	0
ENSG00000271921	5	0	5
ENSG00000271847	3	0	3
ENSG00000178642	0	60	1
ENSG00000157916	3105	548	3189
ENSG00000157911	604	193	1039
ENSG00000149527	269	3	267
ENSG00000224387	5	3	2
ENSG00000229393	0	0	0
ENSG00000157881	921	0	921
ENSG00000197921	6	0	6
ENSG00000272449	16	0	16
ENSG00000238164	366	251	466
ENSG00000157873	979	100	1231
ENSG00000225931	5	1	4
ENSG00000228037	39	0	39
ENSG00000157870	1835	9	2189
ENSG00000142606	15	353	24
ENSG00000237058	0	0	0
ENSG00000215912	3	0	3
ENSG00000233234	0	0	0
ENSG00000231630	1	1	0
ENSG00000169717	0	0	0
ENSG00000177133	0	0	0
ENSG00000256761	0	0	0
ENSG00000142611	13	0	13
ENSG00000226286	1	0	1
ENSG00000272235	13	2	11
ENSG00000130762	2161	1	2160
ENSG00000272088	0	0	0
ENSG00000162591	396	1	395
ENSG00000207776	0	0	0
ENSG00000238260	1	0	1
ENSG00000158109	2871	2	2869
ENSG00000116213	844	110	734
ENSG00000078900	269	0	279
ENSG00000227589	0	0	0
ENSG00000235131	0	0	0
ENSG00000227372	0	10	0
ENSG00000162592	2	2	0
ENSG00000235169	30	0	30
ENSG00000130764	1246	4	1376
ENSG00000266075	1	1	0
ENSG00000272153	6	140	0
ENSG00000116198	731	0	731
ENSG00000169598	237	0	237
ENSG00000264428	0	0	0
ENSG00000198912	957	8	949
ENSG00000236423	34	0	34
ENSG00000233304	0	0	0
ENSG00000226374	0	0	0
ENSG00000229280	0	0	0
ENSG00000235054	0	0	0
ENSG00000227169	0	0	0
ENSG00000232596	0	0	0
ENSG00000196581	8	0	8
ENSG00000231510	0	0	0
ENSG00000260972	0	0	0
ENSG00000264341	0	0	0
ENSG00000236948	0	0	0
ENSG00000216045	0	0	0
ENSG00000264101	0	0	0
ENSG00000131697	372	1	372
ENSG00000266687	0	0	0
ENSG00000069424	182	2	199
ENSG00000268332	0	18	0
ENSG00000116254	9	5	4
ENSG00000116251	10832	5	10832
ENSG00000226944	2	0	3
ENSG00000158286	122	62	112
ENSG00000116237	5270	5	5312
ENSG00000225077	13	0	13
ENSG00000173673	0	0	0
ENSG00000158292	1399	1	1399
ENSG00000097021	764	12	752
ENSG00000271746	0	0	0
ENSG00000069812	15	1	15
ENSG00000187017	131	20	129
ENSG00000265392	0	0	0
ENSG00000231868	0	2	0
ENSG00000215788	161	1	176
ENSG00000171680	945	4	941
ENSG00000162408	550	1	550
ENSG00000253022	0	0	0
ENSG00000229519	5	4	1
ENSG00000173662	1	0	1
ENSG00000204859	230	2	231
ENSG00000162413	1934	0	1934
ENSG00000116273	1168	2	1167
ENSG00000041988	220	723	233
ENSG00000007923	1633	16	2353
ENSG00000228750	0	0	0
ENSG00000239166	0	0	0
ENSG00000237436	0	0	0
ENSG00000171735	791	0	792
ENSG00000227950	0	0	0
ENSG00000237365	0	0	0
ENSG00000207056	0	0	0
ENSG00000237402	0	0	0
ENSG00000237728	0	0	0
ENSG00000225126	0	0	0
ENSG00000270171	0	0	0
ENSG00000270035	2	2	0
ENSG00000269978	0	0	0
ENSG00000049245	3258	0	3258
ENSG00000269925	7	0	7
ENSG00000049246	279	21	357
ENSG00000236266	0	33	0
ENSG00000049247	66	52	80
ENSG00000049249	25	1	24
ENSG00000270330	0	0	0
ENSG00000116288	4595	3	4592
ENSG00000200344	1	1	0
ENSG00000116285	13300	5	13295
ENSG00000238290	4	0	4
ENSG00000232848	1	0	1
ENSG00000229305	0	1	0
ENSG00000200975	0	0	0
ENSG00000227634	4	1	3
ENSG00000233645	0	0	0
ENSG00000265414	0	0	0
ENSG00000251977	0	0	0
ENSG00000162426	10	0	10
ENSG00000252254	0	0	0
ENSG00000142599	3030	9	3021
ENSG00000232912	1	0	1
ENSG00000221083	0	0	0
ENSG00000270282	0	0	0
ENSG00000234619	4	0	4
ENSG00000224315	1	0	1
ENSG00000222511	0	0	0
ENSG00000226545	0	0	0
ENSG00000228423	0	0	0
ENSG00000229716	0	0	0
ENSG00000074800	59516	22	59516
ENSG00000236269	2	0	2
ENSG00000230679	2	8	5
ENSG00000201725	0	0	0
ENSG00000238249	5	1	5
ENSG00000232208	0	0	0
ENSG00000232663	0	0	0
ENSG00000131686	0	0	0
ENSG00000265141	0	0	0
ENSG00000197241	0	0	0
ENSG00000142583	1	0	1
ENSG00000252404	0	0	0
ENSG00000180758	408	0	408
ENSG00000207865	0	0	0
ENSG00000228526	0	2	0
ENSG00000234546	2	0	4
ENSG00000049239	1995	5	1995
ENSG00000252841	0	0	0
ENSG00000171621	756	1	756
ENSG00000252956	0	0	0
ENSG00000235263	0	0	0
ENSG00000171612	498	1	498
ENSG00000231181	4	0	4
ENSG00000188807	576	1	576
ENSG00000171608	410	176	411
ENSG00000179840	0	1	0
ENSG00000233268	0	0	0
ENSG00000231789	95	0	95
ENSG00000171603	10323	56	10449
ENSG00000271264	0	0	0
ENSG00000178585	1741	1	2394
ENSG00000223989	0	656	0
ENSG00000162441	952	40	948
ENSG00000228150	8	7	2
ENSG00000173614	368	1	369
ENSG00000202415	3	0	3
ENSG00000265521	0	0	0
ENSG00000241326	0	0	0
ENSG00000162444	5	1	5
ENSG00000225786	0	0	0
ENSG00000130939	3343	4	3344
ENSG00000224340	0	0	0
ENSG00000233623	0	0	0
ENSG00000201746	0	0	0
ENSG00000054523	3540	8	3545
ENSG00000264881	0	0	0
ENSG00000199562	0	0	0
ENSG00000264501	0	0	0
ENSG00000265945	0	0	0
ENSG00000142657	7102	3	7117
ENSG00000271989	0	26	0
ENSG00000175279	51	0	51
ENSG00000251503	0	0	0
ENSG00000241563	0	0	0
ENSG00000160049	2307	0	2756
ENSG00000203469	0	199	0
ENSG00000142655	592	253	591
ENSG00000243267	0	0	0
ENSG00000130940	470	2	825
ENSG00000272078	25	381	0
ENSG00000225158	0	0	0
ENSG00000175262	0	0	0
ENSG00000215785	0	0	0
ENSG00000264181	0	0	0
ENSG00000207213	0	0	0
ENSG00000120948	6319	5	6315
ENSG00000009724	11	13	1
ENSG00000271895	5	0	8
ENSG00000116649	1974	0	1974
ENSG00000171824	1789	6	2375
ENSG00000226849	0	463	1
ENSG00000230337	3	125	5
ENSG00000198793	3934	1	4052
