N_unmapped	41702	41702	41702
N_multimapping	4624098	4624098	4624098
N_noFeature	2745696	42172556	2928843
N_ambiguous	3434316	46769	1554870
ENSG00000223972	0	0	0
ENSG00000227232	91	17	91
ENSG00000243485	0	0	0
ENSG00000237613	0	4	0
ENSG00000268020	0	0	0
ENSG00000240361	0	0	0
ENSG00000186092	0	0	0
ENSG00000238009	3	1	5
ENSG00000239945	0	0	0
ENSG00000233750	3	6	0
ENSG00000237683	126	5	127
ENSG00000268903	1	3	1
ENSG00000269981	0	0	0
ENSG00000239906	12	0	12
ENSG00000241860	28	86	22
ENSG00000222623	0	2	0
ENSG00000241599	0	0	0
ENSG00000228463	0	5	0
ENSG00000241670	0	0	0
ENSG00000237094	4	0	4
ENSG00000250575	0	0	0
ENSG00000233653	1	19	0
ENSG00000224813	0	0	0
ENSG00000235249	0	0	0
ENSG00000269732	0	0	0
ENSG00000256186	0	0	0
ENSG00000236601	1	4	0
ENSG00000236743	0	0	0
ENSG00000236679	0	0	0
ENSG00000231709	0	3	0
ENSG00000235146	0	0	0
ENSG00000239664	0	3	1
ENSG00000230021	0	1	0
ENSG00000223659	0	1	0
ENSG00000225972	93	0	101
ENSG00000225630	4545	3	4573
ENSG00000237973	1961	0	2035
ENSG00000229344	598	2	628
ENSG00000240409	2	0	2
ENSG00000248527	9046	14	9041
ENSG00000198744	476	2	492
ENSG00000268663	0	0	0
ENSG00000185097	0	0	0
ENSG00000229376	0	0	0
ENSG00000224956	18	1	18
ENSG00000235373	5	1	5
ENSG00000223181	0	0	0
ENSG00000240618	1	0	1
ENSG00000229905	0	0	0
ENSG00000228327	15	1	15
ENSG00000237491	13	7	6
ENSG00000230092	1	0	1
ENSG00000269831	0	0	0
ENSG00000240453	0	0	2
ENSG00000177757	1	4	0
ENSG00000225880	13	0	13
ENSG00000228794	290	0	290
ENSG00000230368	0	0	0
ENSG00000234711	0	0	0
ENSG00000269308	0	0	0
ENSG00000272438	0	0	0
ENSG00000230699	1	1	1
ENSG00000241180	0	0	0
ENSG00000223764	3	7	0
ENSG00000187634	1	519	3
ENSG00000268179	0	1	0
ENSG00000188976	4773	13	5285
ENSG00000187961	143	5	138
ENSG00000187583	196	6	212
ENSG00000187642	47	66	3
ENSG00000272512	19	0	19
ENSG00000188290	81	0	81
ENSG00000231702	2	2	0
ENSG00000224969	0	0	0
ENSG00000187608	238	2	236
ENSG00000188157	11654	3	11656
ENSG00000242590	0	0	0
ENSG00000217801	97	25	75
ENSG00000273443	8	8	3
ENSG00000237330	221	2	219
ENSG00000131591	531	20	511
ENSG00000223823	13	2	11
ENSG00000207730	5	0	5
ENSG00000207607	4	0	4
ENSG00000198976	6	0	6
ENSG00000272141	106	0	106
ENSG00000205231	1	1	0
ENSG00000162571	10	0	10
ENSG00000186891	17	0	17
ENSG00000186827	0	0	0
